sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline
B_Nanopore_OPERA-MS+polish	Metabat2	bin.93	Nanopore_OPERA-MS	mNGS+Nanopore	33.0	0	0	1	95.7	0.04	complete	B_Nanopore_OPERA-MS+polish+bin.93	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter welbionis	GCF_005121165.1	GCF_005121165.1	63	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS
B_Nanopore_OPERA-MS+polish	Metabat2	bin.97	Nanopore_OPERA-MS	mNGS+Nanopore	66.0	4	4	4	97.68	0.22	complete	B_Nanopore_OPERA-MS+polish+bin.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	GCF_900106755.1	GCF_900106755.1	49	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	5	Nanopore_OPERA-MS
B_PacBio_metaflye	Metabat2	bin.1	PacBio_metaflye	PacBio	57.0	7	7	8	97.38	1.12	complete	B_PacBio_metaflye+bin.1	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A varium	GCF_900637705.1	GCF_900637705.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	8	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.1	PacBio_metaflye	PacBio	57.0	7	7	8	97.38	1.12	complete	B_PacBio_metaflye+bin.1	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A varium	GCF_900637705.1	GCF_900637705.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	8	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.10	PacBio_metaflye	PacBio	62.0	6	6	6	96.29	1.34	complete	B_PacBio_metaflye+bin.10	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755	GCA_000437755.1	GCA_000437755.1	22	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.10	PacBio_metaflye	PacBio	62.0	6	6	6	96.29	1.34	complete	B_PacBio_metaflye+bin.10	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755	GCA_000437755.1	GCA_000437755.1	22	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.100	PacBio_metaflye	PacBio	56.0	4	4	4	97.99	1.01	complete	B_PacBio_metaflye+bin.100	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215	GCF_003460745.1	GCF_003460745.1	43	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	4	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.100	PacBio_metaflye	PacBio	56.0	4	4	4	97.99	1.01	complete	B_PacBio_metaflye+bin.100	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215	GCF_003460745.1	GCF_003460745.1	43	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	4	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.102	PacBio_metaflye	PacBio	52.0	5	5	0	99.33	0.0	complete	B_PacBio_metaflye+bin.102	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	GCA_900112995.1	GCA_900112995.1	27	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.102	PacBio_metaflye	PacBio	52.0	5	5	0	99.33	0.0	complete	B_PacBio_metaflye+bin.102	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	GCA_900112995.1	GCA_900112995.1	27	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.15	PacBio_metaflye	PacBio	62.0	7	6	0	91.72	0.11	complete	B_PacBio_metaflye+bin.15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625	GCF_001517625.2	GCF_001517625.2	62	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	1	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.15	PacBio_metaflye	PacBio	62.0	7	6	0	91.72	0.11	complete	B_PacBio_metaflye+bin.15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625	GCF_001517625.2	GCF_001517625.2	62	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	1	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.17	PacBio_metaflye	PacBio	23.0	3	3	3	63.59	0.0	medium-quality	B_PacBio_metaflye+bin.17	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena innocuum	GCF_000371425.1	GCF_000371425.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	4	4	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.17	PacBio_metaflye	PacBio	23.0	3	3	3	63.59	0.0	medium-quality	B_PacBio_metaflye+bin.17	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena innocuum	GCF_000371425.1	GCF_000371425.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	4	4	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.2	PacBio_metaflye	PacBio	65.0	5	5	5	92.09	0.0	complete	B_PacBio_metaflye+bin.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp000435795	GCA_000435795.1	GCA_000435795.1	19	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.2	PacBio_metaflye	PacBio	65.0	5	5	5	92.09	0.0	complete	B_PacBio_metaflye+bin.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp000435795	GCA_000435795.1	GCA_000435795.1	19	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.21	PacBio_metaflye	PacBio	69.0	7	7	7	100.0	0.0	complete	B_PacBio_metaflye+bin.21	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	GCA_000980495.1	GCA_000980495.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	1	1	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.21	PacBio_metaflye	PacBio	69.0	7	7	7	100.0	0.0	complete	B_PacBio_metaflye+bin.21	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	GCA_000980495.1	GCA_000980495.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	1	1	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.23	PacBio_metaflye	PacBio	46.0	5	5	5	87.58	6.96	medium-quality	B_PacBio_metaflye+bin.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	GCF_000153905.1	GCF_000153905.1	33	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	4	2	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.23	PacBio_metaflye	PacBio	46.0	5	5	5	87.58	6.96	medium-quality	B_PacBio_metaflye+bin.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	GCF_000153905.1	GCF_000153905.1	33	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	4	2	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.28	PacBio_metaflye	PacBio	66.0	4	4	0	99.33	0.0	complete	B_PacBio_metaflye+bin.28	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G ventriosum	GCF_000153885.1	GCF_000153885.1	64	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	6	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.28	PacBio_metaflye	PacBio	66.0	4	4	0	99.33	0.0	complete	B_PacBio_metaflye+bin.28	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G ventriosum	GCF_000153885.1	GCF_000153885.1	64	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	6	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.29	PacBio_metaflye	PacBio	57.0	6	6	6	79.55	0.37	medium-quality	B_PacBio_metaflye+bin.29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	GCF_000233955.1	GCF_000233955.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	2	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.29	PacBio_metaflye	PacBio	57.0	6	6	6	79.55	0.37	medium-quality	B_PacBio_metaflye+bin.29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	GCF_000233955.1	GCF_000233955.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	2	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.3	PacBio_metaflye	PacBio	82.0	7	7	8	99.04	0.0	complete	B_PacBio_metaflye+bin.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	GCF_000012845.1	83	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	7	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.3	PacBio_metaflye	PacBio	82.0	7	7	8	99.04	0.0	complete	B_PacBio_metaflye+bin.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	GCF_000012845.1	83	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	7	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.31	PacBio_metaflye	PacBio	55.0	6	6	6	100.0	0.63	complete	B_PacBio_metaflye+bin.31	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	GCF_000245775.1	GCF_000245775.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	5	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.31	PacBio_metaflye	PacBio	55.0	6	6	6	100.0	0.63	complete	B_PacBio_metaflye+bin.31	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	GCF_000245775.1	GCF_000245775.1	42	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	5	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.4	PacBio_metaflye	PacBio	79.0	7	7	6	99.33	0.81	complete	B_PacBio_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.4	PacBio_metaflye	PacBio	79.0	7	7	6	99.33	0.81	complete	B_PacBio_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	GCF_003096535.1	GCF_003096535.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.44	PacBio_metaflye	PacBio	55.0	5	5	5	93.68	0.74	complete	B_PacBio_metaflye+bin.44	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	GCF_000154525.1	GCF_000154525.1	52	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	4	5	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.44	PacBio_metaflye	PacBio	55.0	5	5	5	93.68	0.74	complete	B_PacBio_metaflye+bin.44	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	GCF_000154525.1	GCF_000154525.1	52	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	4	5	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.48	PacBio_metaflye	PacBio	37.0	3	3	3	80.99	0.0	medium-quality	B_PacBio_metaflye+bin.48	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	GCF_001553335.1	GCF_001553335.1	30	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.48	PacBio_metaflye	PacBio	37.0	3	3	3	80.99	0.0	medium-quality	B_PacBio_metaflye+bin.48	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	GCF_001553335.1	GCF_001553335.1	30	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.49	PacBio_metaflye	PacBio	88.0	8	8	9	100.0	0.54	complete	B_PacBio_metaflye+bin.49	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	GCF_000742135.1	GCF_000742135.1	77	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	9	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.49	PacBio_metaflye	PacBio	88.0	8	8	9	100.0	0.54	complete	B_PacBio_metaflye+bin.49	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	GCF_000742135.1	GCF_000742135.1	77	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	9	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.50	PacBio_metaflye	PacBio	59.0	4	4	4	93.18	0.19	complete	B_PacBio_metaflye+bin.50	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	GCF_000158035.1	GCF_000158035.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.50	PacBio_metaflye	PacBio	59.0	4	4	4	93.18	0.19	complete	B_PacBio_metaflye+bin.50	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	GCF_000158035.1	GCF_000158035.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.52	PacBio_metaflye	PacBio	65.0	7	7	7	100.0	0.0	complete	B_PacBio_metaflye+bin.52	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp000417505	GCF_000417505.1	GCF_000417505.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	2	5	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.52	PacBio_metaflye	PacBio	65.0	7	7	7	100.0	0.0	complete	B_PacBio_metaflye+bin.52	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp000417505	GCF_000417505.1	GCF_000417505.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	2	5	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.55	PacBio_metaflye	PacBio	56.0	5	5	5	99.98	1.5	complete	B_PacBio_metaflye+bin.55	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	GCF_003269275.1	GCF_003269275.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.55	PacBio_metaflye	PacBio	56.0	5	5	5	99.98	1.5	complete	B_PacBio_metaflye+bin.55	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	GCF_003269275.1	GCF_003269275.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	6	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.61	PacBio_metaflye	PacBio	59.0	4	4	4	100.0	0.81	complete	B_PacBio_metaflye+bin.61	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003439125	GCF_003439125.1	GCF_003439125.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	2	2	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.61	PacBio_metaflye	PacBio	59.0	4	4	4	100.0	0.81	complete	B_PacBio_metaflye+bin.61	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003439125	GCF_003439125.1	GCF_003439125.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	2	2	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.62	PacBio_metaflye	PacBio	46.0	4	4	0	93.81	1.46	complete	B_PacBio_metaflye+bin.62	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	GCF_001280875.1	GCF_001280875.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.62	PacBio_metaflye	PacBio	46.0	4	4	0	93.81	1.46	complete	B_PacBio_metaflye+bin.62	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	GCF_001280875.1	GCF_001280875.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.71	PacBio_metaflye	PacBio	82.0	6	6	6	100.0	0.0	complete	B_PacBio_metaflye+bin.71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_C	GCF_000162015.1	GCF_000162015.1	63	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	3	6	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.71	PacBio_metaflye	PacBio	82.0	6	6	6	100.0	0.0	complete	B_PacBio_metaflye+bin.71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_C	GCF_000162015.1	GCF_000162015.1	63	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	3	6	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.78	PacBio_metaflye	PacBio	57.0	4	4	0	100.0	0.12	complete	B_PacBio_metaflye+bin.78	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	GCF_000196555.1	GCF_000196555.1	78	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.78	PacBio_metaflye	PacBio	57.0	4	4	0	100.0	0.12	complete	B_PacBio_metaflye+bin.78	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	GCF_000196555.1	GCF_000196555.1	78	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.88	PacBio_metaflye	PacBio	29.0	2	2	2	55.72	0.0	medium-quality	B_PacBio_metaflye+bin.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	GCF_000155205.1	GCF_000155205.1	44	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	6	4	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.88	PacBio_metaflye	PacBio	29.0	2	2	2	55.72	0.0	medium-quality	B_PacBio_metaflye+bin.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	GCF_000155205.1	GCF_000155205.1	44	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	6	4	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.91	PacBio_metaflye	PacBio	55.0	6	6	0	97.99	0.0	complete	B_PacBio_metaflye+bin.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	GCA_000437735.1	GCA_000437735.1	22	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.91	PacBio_metaflye	PacBio	55.0	6	6	0	97.99	0.0	complete	B_PacBio_metaflye+bin.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	GCA_000437735.1	GCA_000437735.1	22	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.94	PacBio_metaflye	PacBio	54.0	4	4	5	98.02	0.0	complete	B_PacBio_metaflye+bin.94	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.94	PacBio_metaflye	PacBio	54.0	4	4	5	98.02	0.0	complete	B_PacBio_metaflye+bin.94	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.96	PacBio_metaflye	PacBio	63.0	6	6	6	100.0	0.0	complete	B_PacBio_metaflye+bin.96	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D	GCF_002549755.1	GCF_002549755.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	2	7	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.96	PacBio_metaflye	PacBio	63.0	6	6	6	100.0	0.0	complete	B_PacBio_metaflye+bin.96	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D	GCF_002549755.1	GCF_002549755.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	2	7	PacBio_metaflye
B_PacBio_metaflye	Metabat2	bin.97	PacBio_metaflye	PacBio	53.0	1	1	1	78.91	0.68	medium-quality	B_PacBio_metaflye+bin.97	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCF_003324125.1	GCF_003324125.1	31	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
